biomarker_name,mdbid,condition_id,condition_name
L-Proline,MDB00000079,1389,Iminoglycinuria
L-Proline,MDB00000079,5705,Autosomal Dominant Polycystic Kidney Disease
L-Asparagine,MDB00000082,207,Leukemia
L-Asparagine,MDB00000082,557,Lewy Body Dementia
L-Asparagine,MDB00000082,5823,Eosinophilic Esophagitis
L-Isoleucine,MDB00000083,33,Alzheimer's Disease
L-Isoleucine,MDB00000083,159,Heart Failure
L-Isoleucine,MDB00000083,220,Maple Syrup Urine Disease
L-Isoleucine,MDB00000083,5705,Autosomal Dominant Polycystic Kidney Disease
Maleic acid,MDB00000084,267,Phenylketonuria
Maleic acid,MDB00000084,5823,Eosinophilic Esophagitis
L-Histidine,MDB00000085,33,Alzheimer's Disease
L-Histidine,MDB00000085,109,Dengue Fever
L-Histidine,MDB00000085,171,Histidinemia
L-Histidine,MDB00000085,207,Leukemia
L-Histidine,MDB00000085,557,Lewy Body Dementia
L-Histidine,MDB00000085,5705,Autosomal Dominant Polycystic Kidney Disease
L-Histidine,MDB00000085,5823,Eosinophilic Esophagitis
L-Dopa,MDB00000086,33,Alzheimer's Disease
L-Serine,MDB00000089,33,Alzheimer's Disease
L-Serine,MDB00000089,133,Schizophrenia
L-Serine,MDB00000089,159,Heart Failure
L-Serine,MDB00000089,557,Lewy Body Dementia
L-Serine,MDB00000089,2294,Phosphoglycerate Dehydrogenase Deficiency
L-Serine,MDB00000089,3467,Phosphoserine Aminotransferase Deficiency
L-Serine,MDB00000089,5497,Phosphoserine Phosphatase Deficiency
L-Serine,MDB00000089,5705,Autosomal Dominant Polycystic Kidney Disease
L-Cystine,MDB00000092,15,Acute Seizures
L-Cystine,MDB00000092,33,Alzheimer's Disease
L-Cystine,MDB00000092,104,Cystinuria
L-Cystine,MDB00000092,126,Epilepsy
L-Cystine,MDB00000092,1466,Molybdenum Cofactor Deficiency
Isocitric acid,MDB00000093,33,Alzheimer's Disease
Isocitric acid,MDB00000093,42,Anoxia
Isocitric acid,MDB00000093,557,Lewy Body Dementia
Anserine,MDB00000094,33,Alzheimer's Disease
Anserine,MDB00000094,5823,Eosinophilic Esophagitis
Inosine,MDB00000095,285,Purine Nucleoside Phosphorylase Deficiency
Oxalacetic acid,MDB00000105,42,Anoxia
Oxaloacetic acid,MDB00000105,267,Phenylketonuria
L-Acetylcarnitine,MDB00000096,303,Sepsis
L-Acetylcarnitine,MDB00000096,4281,3 Hydroxyacyl Co A Dehydrogenase Deficiency
Methylmalonic acid,MDB00000097,219,Malonyl Co A Decarboxylase Deficiency
Methylmalonic acid,MDB00000097,1453,cblA Deficiency Methylmalonic Aciduria
Methylmalonic acid,MDB00000097,1454,cblB Deficiency Methylmalonic Aciduria
Methylmalonic acid,MDB00000097,1700,Transcobalamin Ii Deficiency
Methylmalonic acid,MDB00000097,5823,Eosinophilic Esophagitis
Phenylpyruvic acid,MDB00000098,85,Cirrhosis
Phenylpyruvic acid,MDB00000098,267,Phenylketonuria
O-Phosphoethanolamine,MDB00000106,5823,Eosinophilic Esophagitis
Oxoadipic acid,MDB00000107,32,Alpha Aminoadipic Aciduria
Orotic acid,MDB00000108,254,Ornithine Transcarbamylase Deficiency
Orotic acid,MDB00000108,1359,N Acetylglutamate Synthase Deficiency
Orotic acid,MDB00000108,5455,Orotic Aciduria
Nicotinamide ribotide,MDB00000111,310,Sodium Nitrate Consumption
Quinolinic acid,MDB00000112,36,Amyotrophic Lateral Sclerosis
Quinolinic acid,MDB00000112,164,Hepatic Coma
Quinolinic acid,MDB00000112,330,Uremia
Sepiapterin,MDB00000116,302,Sepiapterin Reductase Deficiency
Pyridoxine,MDB00000117,126,Epilepsy
Pyridoxine,MDB00000117,304,Sickle Cell Anemia
Pyruvic acid,MDB00000118,138,Fumarase Deficiency
Pyruvic acid,MDB00000118,222,Meningitis
Pyruvic acid,MDB00000118,286,Pyruvate Dehydrogenase Deficiency
Pyruvic acid,MDB00000118,557,Lewy Body Dementia
Pyruvic acid,MDB00000118,1297,"Fructose 1,6 Bisphosphatase Deficiency"
Pyruvic acid,MDB00000118,1507,Hereditary Myopathy With Lactic Acidosis
Pyruvic acid,MDB00000118,1517,Leigh Syndrome
Pyruvic acid,MDB00000118,2093,Pearson Marrow Pancreas Syndrome
Pyruvic acid,MDB00000118,2397,G.R.A.C.I.L.E. Syndrome
Pyruvic acid,MDB00000118,3049,Pyruvate Dehydrogenase Phosphatase Deficiency
Pyruvic acid,MDB00000118,5823,Eosinophilic Esophagitis
Liothyronine,MDB00000128,2185,Proprotein Convertase 1/3 Deficiency
Xanthine,MDB00000137,67,Canavan Disease
Xanthine,MDB00000137,107,Degenerative Disc Disease
Xanthine,MDB00000137,175,Hydrocephalus
Xanthine,MDB00000137,206,Lesch Nyhan Syndrome
Xanthine,MDB00000137,316,Sulfite Oxidase Deficiency
Xanthine,MDB00000137,330,Uremia
Xanthine,MDB00000137,1466,Molybdenum Cofactor Deficiency
Xanthine,MDB00000137,1734,Xanthinuria Type 1
Xanthine,MDB00000137,1900,Phosphoribosylpyrophosphate Synthetase Superactivity
Uridine,MDB00029980,206,Lesch Nyhan Syndrome
Taurine,MDB00000122,316,Sulfite Oxidase Deficiency
Taurine,MDB00000122,1466,Molybdenum Cofactor Deficiency
Taurine,MDB00000122,5705,Autosomal Dominant Polycystic Kidney Disease
Adenosine,MDB00000024,23,Adenylosuccinate Lyase Deficiency
Adenosine,MDB00000024,303,Sepsis
Argininosuccinic acid,MDB00000025,44,Argininosuccinic Aciduria
Androstenedione,MDB00000026,2,11 Beta Hydroxylase Deficiency
Androstenedione,MDB00000026,4,Congenital Adrenal Hyperplasia
Androstenedione,MDB00000026,269,Polycystic Ovary Syndrome
Androstenedione,MDB00000026,295,Rheumatoid Arthritis
Androstenedione,MDB00000026,1085,Lipoid Congenital Adrenal Hyperplasia
Androstenedione,MDB00000026,4299,"Congenital Adrenal Insufficiency with 46,XY Sex Reversal"
Deoxyinosine,MDB00000037,285,Purine Nucleoside Phosphorylase Deficiency
Deoxyinosine,MDB00000037,5823,Eosinophilic Esophagitis
Riboflavin,MDB00000119,1157,Brown Vialetto Van Laere Syndrome
Riboflavin,MDB00000119,5823,Eosinophilic Esophagitis
"1,3-Diaminopropane",MDB00000002,1,Normal
"1,3-Diaminopropane",MDB00000002,207,Leukemia
p-Hydroxyphenylacetic acid,MDB00000010,133,Schizophrenia
p-Hydroxyphenylacetic acid,MDB00000010,212,Lung Cancer
p-Hydroxyphenylacetic acid,MDB00000010,267,Phenylketonuria
p-Hydroxyphenylacetic acid,MDB00000010,5823,Eosinophilic Esophagitis
3-O-Sulfogalactosylceramide (d18:1/24:0),MDB00000013,5383,Mild Metachromatic Leukodystrophy
Carnosine,MDB00000016,33,Alzheimer's Disease
Carnosine,MDB00000016,72,Carnosinuria
Dihydrothymine,MDB00000043,55,Beta Ureidopropionase Deficiency
Dihydrothymine,MDB00000043,114,Dihydropyrimidinase Deficiency
Dihydrothymine,MDB00000043,5823,Eosinophilic Esophagitis
Deoxyguanosine,MDB00000044,285,Purine Nucleoside Phosphorylase Deficiency
Dimethylglycine,MDB00000048,83,Chronic Kidney Disease
Dimethylglycine,MDB00000048,203,Kidney Disease
Dimethylglycine,MDB00000048,330,Uremia
Citric acid,MDB00000049,67,Canavan Disease
Citric acid,MDB00000049,220,Maple Syrup Urine Disease
Citric acid,MDB00000049,281,Propionic Acidemia
Citric acid,MDB00000049,557,Lewy Body Dementia
Citric acid,MDB00000049,2761,Amish Type Microcephaly
Citric acid,MDB00000049,5823,Eosinophilic Esophagitis
Norepinephrine,MDB00000103,39,Subarachnoid Hemorrhage
Norepinephrine,MDB00000103,160,Heat Stress
Norepinephrine,MDB00000103,186,Hypothyroidism
Norepinephrine,MDB00000103,222,Meningitis
Norepinephrine,MDB00000103,330,Uremia
Norepinephrine,MDB00000103,1243,Congenital Dopamine Beta-Hydroxylase Deficiency
Ethanol,MDB00000054,34,Pregnancy
Ethanol,MDB00000054,83,Chronic Kidney Disease
Ethanol,MDB00000054,203,Kidney Disease
Ethanol,MDB00000054,5988,Preeclampsia/Eclampsia
Ethanol,MDB00000054,6328,Ethanol Consumption
Fructose 6-phosphate,MDB00000059,557,Lewy Body Dementia
Glutathione,MDB00000060,67,Canavan Disease
Glutathione,MDB00000060,133,Schizophrenia
Glutathione,MDB00000060,239,Multiple Sclerosis
Glycerol,MDB00013420,34,Pregnancy
Glycerol,MDB00013420,115,Diabetes Mellitus Type 2
Glycerol,MDB00013420,5823,Eosinophilic Esophagitis
Glycerol,MDB00013420,5988,Preeclampsia/Eclampsia
Porphobilinogen,MDB00013424,270,Porphyria
Pregnenolone,MDB00000123,4299,"Congenital Adrenal Insufficiency with 46,XY Sex Reversal"
Creatine,MDB00000033,34,Pregnancy
Creatine,MDB00000033,133,Schizophrenia
Creatine,MDB00000033,267,Phenylketonuria
Creatine,MDB00000033,294,Rhabdomyolysis
Creatine,MDB00000033,330,Uremia
cis-Aconitic acid,MDB00000038,33,Alzheimer's Disease
cis-Aconitic acid,MDB00000038,557,Lewy Body Dementia
Dopamine,MDB00000039,33,Alzheimer's Disease
Dopamine,MDB00000039,45,Aromatic L Amino Acid Decarboxylase Deficiency
Dopamine,MDB00000039,124,Encephalitis
Dopamine,MDB00000039,186,Hypothyroidism
Dopamine,MDB00000039,208,Vitiligo
Dopamine,MDB00000039,222,Meningitis
Dopamine,MDB00000039,1243,Congenital Dopamine Beta-Hydroxylase Deficiency
Dopamine,MDB00000039,5823,Eosinophilic Esophagitis
Dehydroepiandrosterone,MDB00000041,3,21 Hydroxylase Deficiency
Dehydroepiandrosterone,MDB00000041,1085,Lipoid Congenital Adrenal Hyperplasia
Dehydroepiandrosterone,MDB00000041,1086,Antley Bixler Syndrome With Genital Anomalies And Disordered Steroidogenesis
Glycerophosphocholine,MDB00000045,33,Alzheimer's Disease
Cytidine,MDB00000047,33,Alzheimer's Disease
Cytidine,MDB00000047,67,Canavan Disease
Cytidine,MDB00000047,557,Lewy Body Dementia
Choline,MDB00000050,33,Alzheimer's Disease
Choline,MDB00000050,212,Lung Cancer
Choline,MDB00000050,223,Spina Bifida
L-Cystathionine,MDB00000052,33,Alzheimer's Disease
L-Cystathionine,MDB00000052,102,Cystathioninuria
Deoxyadenosine,MDB00000053,22,Adenosine Deaminase Deficiency
Deoxyadenosine,MDB00000053,23,Adenylosuccinate Lyase Deficiency
Deoxyadenosine,MDB00000053,5823,Eosinophilic Esophagitis
Gamma-Aminobutyric acid,MDB00013416,33,Alzheimer's Disease
Gamma-Aminobutyric acid,MDB00013416,92,Febrile Seizures
Gamma-Aminobutyric acid,MDB00013416,115,Diabetes Mellitus Type 2
Gamma-Aminobutyric acid,MDB00013416,126,Epilepsy
Gamma-Aminobutyric acid,MDB00013416,165,Hepatic Encephalopathy
Gamma-Aminobutyric acid,MDB00013416,222,Meningitis
Gamma-Aminobutyric acid,MDB00013416,4050,GABA-Transaminase Deficiency
Glycolic acid,MDB00013417,106,D 2 Hydroxyglutaric Aciduria
Glycolic acid,MDB00013417,138,Fumarase Deficiency
Glycolic acid,MDB00013417,154,Glycolic Aciduria
Glycolic acid,MDB00013417,161,Hemodialysis
Glycolic acid,MDB00013417,212,Lung Cancer
Glycolic acid,MDB00013417,1563,Primary Hyperoxaluria Type I
Glycolic acid,MDB00013417,5823,Eosinophilic Esophagitis
Homovanillic acid,MDB00013418,45,Aromatic L Amino Acid Decarboxylase Deficiency
Homovanillic acid,MDB00013418,73,Celiac Disease
Homovanillic acid,MDB00013418,133,Schizophrenia
Homovanillic acid,MDB00013418,136,Friedreich's Ataxia
Homovanillic acid,MDB00013418,186,Hypothyroidism
Homovanillic acid,MDB00013418,262,Parkinson's Disease
Homovanillic acid,MDB00013418,302,Sepiapterin Reductase Deficiency
Homovanillic acid,MDB00013418,1709,Urocanase Deficiency
Homovanillic acid,MDB00013418,1886,Brunner Syndrome
Homovanillic acid,MDB00013418,5823,Eosinophilic Esophagitis
Folic acid,MDB00000056,1291,Hereditary Folate Malabsorption
Glycine,MDB00000058,33,Alzheimer's Disease
Glycine,MDB00000058,44,Argininosuccinic Aciduria
Glycine,MDB00000058,113,D Glyceric Acidemia
Glycine,MDB00000058,126,Epilepsy
Glycine,MDB00000058,133,Schizophrenia
Glycine,MDB00000058,146,Glucoglycinuria
Glycine,MDB00000058,267,Phenylketonuria
Glycine,MDB00000058,281,Propionic Acidemia
Glycine,MDB00000058,557,Lewy Body Dementia
Glycine,MDB00000058,1358,Hyperammonemia due to Carbamoyl Phosphate Synthetase I Deficiency
Glycine,MDB00000058,3467,Phosphoserine Aminotransferase Deficiency
Glycine,MDB00000058,5497,Phosphoserine Phosphatase Deficiency
Glycine,MDB00000058,5705,Autosomal Dominant Polycystic Kidney Disease
Glycine,MDB00000058,5823,Eosinophilic Esophagitis
Succinic acid,MDB00000124,33,Alzheimer's Disease
Succinic acid,MDB00000124,34,Pregnancy
Succinic acid,MDB00000124,67,Canavan Disease
Succinic acid,MDB00000124,212,Lung Cancer
Succinic acid,MDB00000124,5988,Preeclampsia/Eclampsia
Thymine,MDB00000127,55,Beta Ureidopropionase Deficiency
Thymine,MDB00000127,114,Dihydropyrimidinase Deficiency
(R)-3-Hydroxybutyric acid,MDB00000005,5,3 Hydroxy 3 Methylglutaryl Co A Lyase Deficiency
(R)-3-Hydroxybutyric acid,MDB00000005,16,Long Chain 3 Hydroxyacyl Co A Dehydrogenase Deficiency
(R)-3-Hydroxybutyric acid,MDB00000005,18,Medium Chain Acyl Co A Dehydrogenase Deficiency
(R)-3-Hydroxybutyric acid,MDB00000005,34,Pregnancy
(R)-3-Hydroxybutyric acid,MDB00000005,42,Anoxia
(R)-3-Hydroxybutyric acid,MDB00000005,115,Diabetes Mellitus Type 2
(R)-3-Hydroxybutyric acid,MDB00000005,133,Schizophrenia
(R)-3-Hydroxybutyric acid,MDB00000005,138,Fumarase Deficiency
(R)-3-Hydroxybutyric acid,MDB00000005,222,Meningitis
(R)-3-Hydroxybutyric acid,MDB00000005,251,Obesity
(R)-3-Hydroxybutyric acid,MDB00000005,1506,Carnitine Palmitoyltransferase I Deficiency
(R)-3-Hydroxybutyric acid,MDB00000005,1624,Pyruvate Carboxylase Deficiency
(R)-3-Hydroxybutyric acid,MDB00000005,3049,Pyruvate Dehydrogenase Phosphatase Deficiency
(R)-3-Hydroxybutyric acid,MDB00000005,4281,3 Hydroxyacyl Co A Dehydrogenase Deficiency
(R)-3-Hydroxybutyric acid,MDB00000005,5988,Preeclampsia/Eclampsia
Glycocholic acid,MDB00000066,31,Alpha 1 Antitrypsin Deficiency
Glycocholic acid,MDB00000066,73,Celiac Disease
Glycocholic acid,MDB00000066,82,Chronic Active Hepatitis
Glycocholic acid,MDB00000066,153,Glycogen Storage Disease
Glycocholic acid,MDB00000066,167,Hepatobiliary Diseases
Glycocholic acid,MDB00000066,192,Intrahepatic Biliary Hypoplasia
Glycocholic acid,MDB00000066,271,Portal Vein Obstruction
1-Methylhistidine,MDB00000001,1,Normal
1-Methylhistidine,MDB00000001,33,Alzheimer's Disease
1-Methylhistidine,MDB00000001,34,Pregnancy
1-Methylhistidine,MDB00000001,83,Chronic Kidney Disease
1-Methylhistidine,MDB00000001,203,Kidney Disease
1-Methylhistidine,MDB00000001,251,Obesity
1-Methylhistidine,MDB00000001,5988,Preeclampsia/Eclampsia
2-Methoxyestrone,MDB00000004,279,Prolactinoma
Deoxycorticosterone,MDB00000007,1088,Congenital Adrenal Hyperplaia due to 17-alpha-Hydroxylase Deficiency
Uridine 5'-monophosphate,MDB00000134,33,Alzheimer's Disease
Adenine,MDB00000017,267,Phenylketonuria
Adenine,MDB00000017,557,Lewy Body Dementia
Adenine,MDB00000017,5823,Eosinophilic Esophagitis
Pantothenic acid,MDB00013423,6328,Ethanol Consumption
Myoinositol,MDB00000101,297,Ribose 5 Phosphate Isomerase Deficiency
Myoinositol,MDB00000101,330,Uremia
Myoinositol,MDB00000101,5823,Eosinophilic Esophagitis
Cyclic AMP,MDB00000029,222,Meningitis
L-Carnitine,MDB00000031,5,3 Hydroxy 3 Methylglutaryl Co A Lyase Deficiency
L-Carnitine,MDB00000031,34,Pregnancy
L-Carnitine,MDB00000031,251,Obesity
L-Carnitine,MDB00000031,252,Oculocerebrorenal Syndrome
L-Carnitine,MDB00000031,1506,Carnitine Palmitoyltransferase I Deficiency
L-Carnitine,MDB00000031,5823,Eosinophilic Esophagitis
Cortisol,MDB00000032,5,3 Hydroxy 3 Methylglutaryl Co A Lyase Deficiency
Cortisol,MDB00000032,51,Benign Gynecological Diseases
Cortisol,MDB00000032,139,Functional Hypothalamic Amenorrhea
Cortisol,MDB00000032,295,Rheumatoid Arthritis
Cortisol,MDB00000032,314,Stress
Cortisol,MDB00000032,1080,Isolated ACTH Deficiency
Cortisol,MDB00000032,1085,Lipoid Congenital Adrenal Hyperplasia
Cortisol,MDB00000032,1086,Antley Bixler Syndrome With Genital Anomalies And Disordered Steroidogenesis
Cortisol,MDB00000032,1088,Congenital Adrenal Hyperplaia due to 17-alpha-Hydroxylase Deficiency
Cortisol,MDB00000032,1098,Corticosterone Methyloxidase Type I Deficiency
Cortisol,MDB00000032,1377,Antenatal Bartter Syndrome Type 2
Cortisol,MDB00000032,2185,Proprotein Convertase 1/3 Deficiency
Cortisol,MDB00000032,4185,Aromatase Deficiency
Cortisol,MDB00000032,4299,"Congenital Adrenal Insufficiency with 46,XY Sex Reversal"
Cortisol,MDB00000032,4386,Apparent Mineralocorticoid Excess
Cortisol,MDB00000032,5843,Glucocorticoid Resistance
Testosterone,MDB00000113,2,11 Beta Hydroxylase Deficiency
Testosterone,MDB00000113,3,21 Hydroxylase Deficiency
Testosterone,MDB00000113,66,Cadmium Exposure
Testosterone,MDB00000113,2005,X-Linked Ichthyosis
Testosterone,MDB00000113,4185,Aromatase Deficiency
Aldosterone,MDB00000018,1085,Lipoid Congenital Adrenal Hyperplasia
Aldosterone,MDB00000018,1088,Congenital Adrenal Hyperplaia due to 17-alpha-Hydroxylase Deficiency
Aldosterone,MDB00000018,1098,Corticosterone Methyloxidase Type I Deficiency
Aldosterone,MDB00000018,1377,Antenatal Bartter Syndrome Type 2
Aldosterone,MDB00000018,2278,Antenatal Bartter Syndrome Type 1
Aldosterone,MDB00000018,4011,Type 4B Bartter Syndrome
Aldosterone,MDB00000018,4299,"Congenital Adrenal Insufficiency with 46,XY Sex Reversal"
Thiamine,MDB00000114,136,Friedreich's Ataxia
Thiamine,MDB00000114,161,Hemodialysis
Propionic acid,MDB00000115,99,Crohn's Disease
Propionic acid,MDB00000115,196,Irritable Bowel Syndrome
Propionic acid,MDB00000115,231,Methylmalonic Acidemia
Propionic acid,MDB00000115,281,Propionic Acidemia
Propionic acid,MDB00000115,5823,Eosinophilic Esophagitis
Propionic acid,MDB00000115,6247,Ulcerative Colitis
Urea,MDB00000138,330,Uremia
Urea,MDB00000138,4011,Type 4B Bartter Syndrome
Betaine,MDB00000022,34,Pregnancy
Betaine,MDB00000022,44,Argininosuccinic Aciduria
Betaine,MDB00000022,83,Chronic Kidney Disease
Betaine,MDB00000022,84,Chronic Renal Failure
Betaine,MDB00000022,133,Schizophrenia
Betaine,MDB00000022,161,Hemodialysis
Betaine,MDB00000022,212,Lung Cancer
Betaine,MDB00000022,264,Peritoneal Dialysis
Betaine,MDB00000022,5988,Preeclampsia/Eclampsia
Ascorbic acid,MDB00000023,180,Hyperoxalemia
Ascorbic acid,MDB00000023,222,Meningitis
Thyroxine,MDB00000121,115,Diabetes Mellitus Type 2
Thyroxine,MDB00000121,186,Hypothyroidism
Thyroxine,MDB00000121,1212,Congenital Nongoitrous Hypothyroidism
Thyroxine,MDB00000121,1692,Pendred Syndrome
Thyroxine,MDB00000121,3985,Combined Pituitary Hormone Deficiency
Thiosulfate,MDB00000125,1466,Molybdenum Cofactor Deficiency
Serotonin,MDB00000126,186,Hypothyroidism
Serotonin,MDB00000126,262,Parkinson's Disease
Serotonin,MDB00000126,302,Sepiapterin Reductase Deficiency
Serotonin,MDB00000126,1886,Brunner Syndrome
Serotonin,MDB00000126,5823,Eosinophilic Esophagitis
Pyroglutamic acid,MDB00000129,151,Glutathione Synthetase Deficiency
Pyroglutamic acid,MDB00000129,5823,Eosinophilic Esophagitis
Phosphoserine,MDB00000131,5823,Eosinophilic Esophagitis
Thymidine,MDB00000132,67,Canavan Disease
Thymidine,MDB00000132,5823,Eosinophilic Esophagitis
Vanillylmandelic acid,MDB00000136,45,Aromatic L Amino Acid Decarboxylase Deficiency
Vanillylmandelic acid,MDB00000136,1886,Brunner Syndrome
Vanillylmandelic acid,MDB00000136,5823,Eosinophilic Esophagitis
Uric acid,MDB00000135,65,Cachexia
Uric acid,MDB00000135,67,Canavan Disease
Uric acid,MDB00000135,206,Lesch Nyhan Syndrome
Uric acid,MDB00000135,222,Meningitis
Uric acid,MDB00000135,290,Fanconi Syndrome
Uric acid,MDB00000135,330,Uremia
Uric acid,MDB00000135,1164,Congenital Disorder of Glycosylation Type 1A
Uric acid,MDB00000135,1296,Hereditary Fructose Intolerance
Uric acid,MDB00000135,1297,"Fructose 1,6 Bisphosphatase Deficiency"
Uric acid,MDB00000135,1466,Molybdenum Cofactor Deficiency
Uric acid,MDB00000135,1734,Xanthinuria Type 1
Uric acid,MDB00000135,1900,Phosphoribosylpyrophosphate Synthetase Superactivity
Alpha-ketoisovaleric acid,MDB00000009,220,Maple Syrup Urine Disease
Formic acid,MDB00000068,34,Pregnancy
Formic acid,MDB00000068,230,Methyl Formate Exposure
Formic acid,MDB00000068,5705,Autosomal Dominant Polycystic Kidney Disease
Formic acid,MDB00000068,5988,Preeclampsia/Eclampsia
L-Glutamic acid,MDB00000070,42,Anoxia
L-Glutamic acid,MDB00000070,126,Epilepsy
L-Glutamic acid,MDB00000070,133,Schizophrenia
L-Glutamic acid,MDB00000070,159,Heart Failure
L-Glutamic acid,MDB00000070,207,Leukemia
L-Glutamic acid,MDB00000070,1359,N Acetylglutamate Synthase Deficiency
Sarcosine,MDB00000130,299,Sarcosinemia
Sarcosine,MDB00000130,5823,Eosinophilic Esophagitis
Biotin,MDB00000015,158,Head Injury
Biotin,MDB00000015,5823,Eosinophilic Esophagitis
Thiamine,MDB00000114,136,Friedreich's Ataxia
Thiamine,MDB00000114,161,Hemodialysis
Inosine,MDB00000095,285,Purine Nucleoside Phosphorylase Deficiency
Indoleacetic acid,MDB00013422,330,Uremia
Indoleacetic acid,MDB00013422,5823,Eosinophilic Esophagitis
2-Hydroxyadipic acid,MDB00000145,32,Alpha Aminoadipic Aciduria
Cytidine,MDB00000047,33,Alzheimer's Disease
Cytidine,MDB00000047,67,Canavan Disease
Cytidine,MDB00000047,557,Lewy Body Dementia
Sepiapterin,MDB00000116,302,Sepiapterin Reductase Deficiency
Quinolinic acid,MDB00000112,36,Amyotrophic Lateral Sclerosis
Quinolinic acid,MDB00000112,164,Hepatic Coma
Quinolinic acid,MDB00000112,330,Uremia
Phenol,MDB00000110,330,Uremia
Phenol,MDB00000110,5823,Eosinophilic Esophagitis
Choline,MDB00000050,33,Alzheimer's Disease
Choline,MDB00000050,212,Lung Cancer
Choline,MDB00000050,223,Spina Bifida
(R)-3-Hydroxyisobutyric acid,MDB00000146,115,Diabetes Mellitus Type 2
Testosterone,MDB00000113,2,11 Beta Hydroxylase Deficiency
Testosterone,MDB00000113,3,21 Hydroxylase Deficiency
Testosterone,MDB00000113,66,Cadmium Exposure
Testosterone,MDB00000113,2005,X-Linked Ichthyosis
Testosterone,MDB00000113,4185,Aromatase Deficiency
Methylamine,MDB00000080,330,Uremia
L-Acetylcarnitine,MDB00000096,303,Sepsis
L-Acetylcarnitine,MDB00000096,4281,3 Hydroxyacyl Co A Dehydrogenase Deficiency
Phenylpyruvic acid,MDB00000098,85,Cirrhosis
Phenylpyruvic acid,MDB00000098,267,Phenylketonuria
Deoxycorticosterone,MDB00000007,1088,Congenital Adrenal Hyperplaia due to 17-alpha-Hydroxylase Deficiency
Ornithine,MDB00000102,33,Alzheimer's Disease
Ornithine,MDB00000102,34,Pregnancy
Ornithine,MDB00000102,104,Cystinuria
Ornithine,MDB00000102,213,Lysinuric Protein Intolerance
Ornithine,MDB00000102,251,Obesity
Ornithine,MDB00000102,330,Uremia
Ornithine,MDB00000102,2093,Pearson Marrow Pancreas Syndrome
cis-Aconitic acid,MDB00000038,33,Alzheimer's Disease
cis-Aconitic acid,MDB00000038,557,Lewy Body Dementia
1-Methylhistidine,MDB00000001,1,Normal
1-Methylhistidine,MDB00000001,33,Alzheimer's Disease
1-Methylhistidine,MDB00000001,34,Pregnancy
1-Methylhistidine,MDB00000001,83,Chronic Kidney Disease
1-Methylhistidine,MDB00000001,203,Kidney Disease
1-Methylhistidine,MDB00000001,251,Obesity
1-Methylhistidine,MDB00000001,5988,Preeclampsia/Eclampsia
Guanosine,MDB00000064,285,Purine Nucleoside Phosphorylase Deficiency
Guanosine,MDB00000064,5823,Eosinophilic Esophagitis
Epinephrine,MDB00000035,21,Addison's Disease
Oleic acid,MDB00029979,115,Diabetes Mellitus Type 2
Oleic acid,MDB00029979,199,Isovaleric Acidemia
Phosphoserine,MDB00000131,5823,Eosinophilic Esophagitis
Deoxyuridine,MDB00000006,5823,Eosinophilic Esophagitis
Gamma-Aminobutyric acid,MDB00013416,33,Alzheimer's Disease
Gamma-Aminobutyric acid,MDB00013416,92,Febrile Seizures
Gamma-Aminobutyric acid,MDB00013416,115,Diabetes Mellitus Type 2
Gamma-Aminobutyric acid,MDB00013416,126,Epilepsy
Gamma-Aminobutyric acid,MDB00013416,165,Hepatic Encephalopathy
Gamma-Aminobutyric acid,MDB00013416,222,Meningitis
Gamma-Aminobutyric acid,MDB00013416,4050,GABA-Transaminase Deficiency
Myoinositol,MDB00000101,297,Ribose 5 Phosphate Isomerase Deficiency
Myoinositol,MDB00000101,330,Uremia
Myoinositol,MDB00000101,5823,Eosinophilic Esophagitis
Nicotinamide ribotide,MDB00000111,310,Sodium Nitrate Consumption
Propionic acid,MDB00000115,99,Crohn's Disease
Propionic acid,MDB00000115,196,Irritable Bowel Syndrome
Propionic acid,MDB00000115,231,Methylmalonic Acidemia
Propionic acid,MDB00000115,281,Propionic Acidemia
Propionic acid,MDB00000115,5823,Eosinophilic Esophagitis
Propionic acid,MDB00000115,6247,Ulcerative Colitis
Urea,MDB00000138,330,Uremia
Urea,MDB00000138,4011,Type 4B Bartter Syndrome
Oxoglutaric acid,MDB00000099,42,Anoxia
Oxoglutaric acid,MDB00000099,138,Fumarase Deficiency
Oxoglutaric acid,MDB00000099,2761,Amish Type Microcephaly
Oxoglutaric acid,MDB00000099,5823,Eosinophilic Esophagitis
Gentisic acid,MDB00000073,189,Idiopathic Oro Facial Pain
Anserine,MDB00000094,33,Alzheimer's Disease
Anserine,MDB00000094,5823,Eosinophilic Esophagitis
Tetrahydrobiopterin,MDB00000014,244,Myocardial Infarction
Dihydrobiopterin,MDB00000019,83,Chronic Kidney Disease
Dihydrobiopterin,MDB00000019,203,Kidney Disease
Pyridoxine,MDB00000117,126,Epilepsy
Pyridoxine,MDB00000117,304,Sickle Cell Anemia
Pyruvic acid,MDB00000118,138,Fumarase Deficiency
Pyruvic acid,MDB00000118,222,Meningitis
Pyruvic acid,MDB00000118,286,Pyruvate Dehydrogenase Deficiency
Pyruvic acid,MDB00000118,557,Lewy Body Dementia
Pyruvic acid,MDB00000118,1297,"Fructose 1,6 Bisphosphatase Deficiency"
Pyruvic acid,MDB00000118,1507,Hereditary Myopathy With Lactic Acidosis
Pyruvic acid,MDB00000118,1517,Leigh Syndrome
Pyruvic acid,MDB00000118,2093,Pearson Marrow Pancreas Syndrome
